19021005	61
19021006	83
19021007	56
19021008	50
19021009	44
19021010	17
19021011	39
19021014	56
19021015	22
19021016	44
19021017	17
19021018	67
19021019	33
19021020	-133
19021021	28
19021023	-50
19021025	67
19021026	61
19021028	56
19021029	78
19021030	44
19021101	94
19021102	39
19021103	61
19021105	28
19021106	-28
19021109	11
19021110	61
19021112	28
19021113	50
19021114	44
19021115	17
19021116	6
19021117	33
19021119	28
19021120	22
19021122	17
19021123	39
19021124	-89
19021125	-22
19021127	22
19021128	-17
19021129	-83
19021130	-44
19021201	-89
19021202	-78
19021203	-67
19021204	-56
19021205	-17
19021206	17
19021207	6
19021208	-33
19021209	-50
19021210	28
19021211	22
19021212	-17
19021214	11
19021216	-22
19021217	28
19021218	-28
19021219	-17
19021221	11
19021222	-89
19021223	-78
19021224	28
19021225	50
19021226	-17
19021228	6
19021229	-33
19021230	-22
19021231	-117
